well_id,municipality,hydro_unit,domain,layer_code,layer_name,latest_evidence_date,latest_evidence_age_years,dated_domains_n,time_series_status
3500065054,Dourados,Formação Serra Geral,Fraturada,T04,Evidência hidrogeológica datada,2016-10-24,9.845513597130672,2,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500053084,Miranda,Grupo Cuiaba,Fraturada,T04,Evidência hidrogeológica datada,2009-09-22,16.93395483822392,2,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500027119,Caarapó,Grupo Caiuá,Granular,T04,Evidência hidrogeológica datada,2009-08-27,17.00514042040562,2,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500026917,Três Lagoas,Grupo Caiuá,Granular,T04,Evidência hidrogeológica datada,2008-01-08,18.63967090357776,2,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500027282,Chapadão do Sul,Formação Cachoeirinha,Granular,T04,Evidência hidrogeológica datada,2010-05-10,16.304236226616563,2,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500045668,Corguinho,Formação Aquidauana,Granular,T04,Evidência hidrogeológica datada,2010-10-03,15.90450180359624,2,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500045682,Iguatemi,Grupo Caiuá,Granular,T04,Evidência hidrogeológica datada,2014-02-18,12.525924556972422,2,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500053090,Maracaju,Formação Serra Geral,Fraturada,T04,Evidência hidrogeológica datada,2008-06-12,18.212557410487552,2,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500065040,Campo Grande,Formação Serra Geral,Fraturada,T04,Evidência hidrogeológica datada,2016-01-21,10.60391383806649,2,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500065045,Campo Grande,Formação Serra Geral,Fraturada,T04,Evidência hidrogeológica datada,2016-02-01,10.573796860989617,2,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500065046,Campo Grande,Formação Serra Geral,Fraturada,T04,Evidência hidrogeológica datada,2016-12-12,9.711356153788236,2,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500065047,Campo Grande,Formação Serra Geral,Fraturada,T04,Evidência hidrogeológica datada,2016-09-29,9.913961272305386,2,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500065060,Ivinhema,Grupo Caiuá,Granular,T04,Evidência hidrogeológica datada,2016-07-09,10.138469646878443,2,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500065072,Selvíria,Grupo Caiuá,Granular,T04,Evidência hidrogeológica datada,2016-02-16,10.53272825588479,2,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500023027,Coxim,Formação Palermo,Granular,T04,Evidência hidrogeológica datada,2004-08-02,22.073006290341347,2,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500065009,Aral Moreira,Formação Serra Geral,Fraturada,T04,Evidência hidrogeológica datada,2016-01-26,10.590224303031547,2,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500068739,Ribas do Rio Pardo,Grupo Caiuá,Granular,T04,Evidência hidrogeológica datada,2023-04-26,3.3429844555329677,1,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500026934,Glória de Dourados,Grupo Caiuá,Granular,T04,Evidência hidrogeológica datada,2008-10-10,17.88400856964893,2,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500026935,Nova Andradina,Grupo Caiuá,Granular,T04,Evidência hidrogeológica datada,2009-01-26,17.588314612894173,2,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500026939,Nova Andradina,Grupo Caiuá,Granular,T04,Evidência hidrogeológica datada,2008-09-22,17.933290895774725,2,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500026957,Caarapó,Grupo Caiuá,Granular,T04,Evidência hidrogeológica datada,2009-03-20,17.44320554152378,2,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500026979,Dourados,Formação Serra Geral,Fraturada,T04,Evidência hidrogeológica datada,2009-03-30,17.415826471453897,2,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500026997,Paranaíba,Grupo Bauru,Granular,T04,Evidência hidrogeológica datada,2009-08-24,17.013354141426586,2,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500027019,Nova Alvorada do Sul,Formação Serra Geral,Fraturada,T04,Evidência hidrogeológica datada,2009-11-05,16.813486929916426,2,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500027044,Três Lagoas,Formação Serra Geral,Fraturada,T04,Evidência hidrogeológica datada,2009-07-27,17.090015537622264,2,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500027149,Maracaju,Formação Serra Geral,Fraturada,T04,Evidência hidrogeológica datada,2009-12-30,16.662902044532057,2,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500027154,Camapuã,Formação Botucatu,Granular,T04,Evidência hidrogeológica datada,2009-08-27,17.00514042040562,1,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500027162,Rio Brilhante,Formação Serra Geral,Fraturada,T04,Evidência hidrogeológica datada,2009-08-31,16.994188792377667,2,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500027173,Três Lagoas,Formação Serra Geral,Fraturada,T04,Evidência hidrogeológica datada,2009-11-09,16.802535301888472,2,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500027176,Três Lagoas,Grupo Caiuá,Granular,T04,Evidência hidrogeológica datada,2009-10-06,16.89562414012608,1,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500027212,Aral Moreira,Formação Serra Geral,Fraturada,T04,Evidência hidrogeológica datada,2009-10-06,16.89562414012608,1,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500027286,Aparecida do Taboado,Grupo Caiuá,Granular,T04,Evidência hidrogeológica datada,2009-10-15,16.870982977063182,2,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500027294,Três Lagoas,Grupo Caiuá,Granular,T04,Evidência hidrogeológica datada,2009-10-06,16.89562414012608,1,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500045287,Três Lagoas,Formação Serra Geral,Fraturada,T04,Evidência hidrogeológica datada,2009-07-25,17.09549135163624,2,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500045398,Maracaju,Formação Serra Geral,Fraturada,T04,Evidência hidrogeológica datada,2009-12-29,16.665639951539045,2,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500045626,Campo Grande,Formação Serra Geral,Fraturada,T04,Evidência hidrogeológica datada,2009-10-13,16.876458791077162,2,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500023356,Sete Quedas,Grupo Caiuá,Granular,T04,Evidência hidrogeológica datada,1981-03-30,45.416401431925365,2,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500023368,Caarapó,Grupo Caiuá,Granular,T04,Evidência hidrogeológica datada,1980-12-09,45.72030910970109,2,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500045694,Campo Grande,Formação Serra Geral,Fraturada,T04,Evidência hidrogeológica datada,2008-01-01,18.658836252626678,2,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500023355,Sete Quedas,Grupo Caiuá,Granular,T04,Evidência hidrogeológica datada,1987-02-26,39.505260203837175,1,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500027045,Aparecida do Taboado,Grupo Bauru,Granular,T04,Evidência hidrogeológica datada,2009-08-28,17.002402513398632,2,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500023312,Inocência,Grupo Bauru,Granular,T04,Evidência hidrogeológica datada,1985-05-22,41.27121022334477,1,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500022928,Campo Grande,Formação Serra Geral,Fraturada,T04,Evidência hidrogeológica datada,2003-08-20,23.02579792877335,2,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500045646,Três Lagoas,Grupo Caiuá,Granular,T04,Evidência hidrogeológica datada,2011-01-12,15.627973195890402,2,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500022824,Terenos,Formação Serra Geral,Fraturada,T04,Evidência hidrogeológica datada,2004-07-28,22.086695825376292,2,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500022816,Sidrolândia,Formação Serra Geral,Fraturada,T04,Evidência hidrogeológica datada,2004-12-01,21.741719542495737,2,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500022567,Costa Rica,Formação Serra Geral,Fraturada,T04,Evidência hidrogeológica datada,2003-03-18,23.450173514856566,2,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500022930,Campo Grande,Formação Serra Geral,Fraturada,T04,Evidência hidrogeológica datada,2003-08-20,23.02579792877335,2,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500045612,Três Lagoas,Grupo Caiuá,Granular,T04,Evidência hidrogeológica datada,2010-11-22,15.767606453246815,2,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500045709,Três Lagoas,Grupo Caiuá,Granular,T04,Evidência hidrogeológica datada,2012-07-05,14.149503412116607,2,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500045635,Campo Grande,Formação Serra Geral,Fraturada,T04,Evidência hidrogeológica datada,2006-12-27,19.671861845212426,2,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500026937,Jateí,Grupo Caiuá,Granular,T04,Evidência hidrogeológica datada,2009-03-20,17.44320554152378,2,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500045640,Nova Andradina,Grupo Caiuá,Granular,T04,Evidência hidrogeológica datada,2008-07-23,18.100303223201024,2,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500045639,Três Lagoas,Depósitos aluvionares,Granular,T04,Evidência hidrogeológica datada,2008-10-31,17.826512522502174,2,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500045662,Três Lagoas,Grupo Caiuá,Granular,T04,Evidência hidrogeológica datada,2010-09-16,15.951046222715044,2,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500045671,Miranda,Grupo Cuiaba,Fraturada,T04,Evidência hidrogeológica datada,2009-09-22,16.93395483822392,2,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500045700,Campo Grande,Formação Serra Geral,Fraturada,T04,Evidência hidrogeológica datada,2012-05-10,14.302826204507964,2,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500065031,Campo Grande,Formação Serra Geral,Fraturada,T04,Evidência hidrogeológica datada,2016-03-24,10.431425696626214,2,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500065039,Campo Grande,Formação Serra Geral,Fraturada,T04,Evidência hidrogeológica datada,2016-07-03,10.154897088920375,2,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500045691,Sidrolândia,Formação Serra Geral,Fraturada,T04,Evidência hidrogeológica datada,2009-08-03,17.070850188573345,2,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500053083,Miranda,Grupo Cuiaba,Fraturada,T04,Evidência hidrogeológica datada,2009-09-22,16.93395483822392,2,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500053086,Miranda,Formação Pantanal,Granular,T04,Evidência hidrogeológica datada,2010-01-01,16.65742623051808,2,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500026918,Ivinhema,Grupo Caiuá,Granular,T04,Evidência hidrogeológica datada,2008-12-05,17.730685777257577,2,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500027077,Caarapó,Grupo Caiuá,Granular,T04,Evidência hidrogeológica datada,2008-03-03,18.48908601819339,2,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500045670,Batayporã,Grupo Caiuá,Granular,T04,Evidência hidrogeológica datada,2009-01-01,17.656762288068887,2,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500045703,Três Lagoas,Grupo Caiuá,Granular,T04,Evidência hidrogeológica datada,2012-07-30,14.081055736941895,2,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500045711,Três Lagoas,Grupo Caiuá,Granular,T04,Evidência hidrogeológica datada,2012-02-29,14.497217602004147,2,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500065044,Campo Grande,Formação Serra Geral,Fraturada,T04,Evidência hidrogeológica datada,2016-07-28,10.086449413745662,2,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500065070,Rio Verde de Mato Grosso,Formação Ponta Grossa,Granular,T04,Evidência hidrogeológica datada,2015-11-17,10.781877793520742,2,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500065082,Três Lagoas,Grupo Caiuá,Granular,T04,Evidência hidrogeológica datada,2016-10-21,9.85372731815164,2,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500023242,Figueirão,Formação Botucatu,Granular,T04,Evidência hidrogeológica datada,2003-03-18,23.450173514856566,1,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500065133,Alcinópolis,Grupo Caiuá,Granular,T04,Evidência hidrogeológica datada,2019-09-09,6.97071123979274,2,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500065013,Bataguassu,Depósitos aluvionares,Granular,T04,Evidência hidrogeológica datada,2016-05-09,10.305481974304742,2,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500065016,Bataguassu,Grupo Caiuá,Granular,T04,Evidência hidrogeológica datada,2016-01-26,10.590224303031547,2,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500065018,Bodoquena,Grupo Cuiaba,Fraturada,T04,Evidência hidrogeológica datada,2015-10-19,10.86127709672341,2,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500065068,Rio Brilhante,Formação Serra Geral,Fraturada,T04,Evidência hidrogeológica datada,2016-02-16,10.53272825588479,2,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500068743,Paranaíba,Grupo Bauru,Granular,T04,Evidência hidrogeológica datada,2023-05-29,3.252633524302347,1,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500068742,Três Lagoas,Grupo Caiuá,Granular,T04,Evidência hidrogeológica datada,2023-05-19,3.280012594372232,1,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500022591,Coxim,Formação Furnas,Granular,T04,Evidência hidrogeológica datada,1999-05-08,27.310622394710364,1,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500026944,Ivinhema,Grupo Caiuá,Granular,T04,Evidência hidrogeológica datada,2009-01-20,17.604742054936104,2,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500026950,Naviraí,Grupo Caiuá,Granular,T04,Evidência hidrogeológica datada,2009-01-12,17.62664531099201,2,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500026951,Glória de Dourados,Grupo Caiuá,Granular,T04,Evidência hidrogeológica datada,2009-01-12,17.62664531099201,2,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500027020,Angélica,Grupo Caiuá,Granular,T04,Evidência hidrogeológica datada,2009-10-21,16.85455553502125,2,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500027043,Três Lagoas,Grupo Caiuá,Granular,T04,Evidência hidrogeológica datada,2009-09-16,16.95038228026585,2,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500027145,Nova Andradina,Grupo Caiuá,Granular,T04,Evidência hidrogeológica datada,2009-10-01,16.909313675161023,2,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500027199,Três Lagoas,Grupo Caiuá,Granular,T04,Evidência hidrogeológica datada,2010-01-25,16.591716462350355,2,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500027213,Três Lagoas,Grupo Caiuá,Granular,T04,Evidência hidrogeológica datada,2009-11-16,16.78336995283955,2,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500027214,Três Lagoas,Grupo Caiuá,Granular,T04,Evidência hidrogeológica datada,2010-01-25,16.591716462350355,2,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500027215,Dourados,Formação Serra Geral,Fraturada,T04,Evidência hidrogeológica datada,2009-11-30,16.745039254741712,2,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500045422,Campo Grande,Formação Serra Geral,Fraturada,T04,Evidência hidrogeológica datada,2009-12-28,16.668377858546034,2,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500053093,Pedro Gomes,Formação Cachoeirinha,Granular,T04,Evidência hidrogeológica datada,2008-06-06,18.228984852529482,2,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500023386,Nova Andradina,Grupo Caiuá,Granular,T04,Evidência hidrogeológica datada,1995-11-30,30.74669568848094,2,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500045692,Ponta Porã,Grupo Caiuá,Granular,T04,Evidência hidrogeológica datada,2009-09-21,16.936692745230907,2,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500023143,Amambai,Formação Serra Geral,Fraturada,T04,Evidência hidrogeológica datada,1987-07-03,39.157546013949634,1,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500026991,Laguna Carapã,Formação Serra Geral,Fraturada,T04,Evidência hidrogeológica datada,2009-07-15,17.122870421706125,2,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500023279,Bataguassu,Grupo Caiuá,Granular,T04,Evidência hidrogeológica datada,1993-07-26,33.09308199347009,1,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500023327,Chapadão do Sul,Formação Cachoeirinha,Granular,T04,Evidência hidrogeológica datada,1985-05-25,41.262996502323794,1,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500023357,Sete Quedas,Grupo Caiuá,Granular,T04,Evidência hidrogeológica datada,1981-08-31,44.99476375284913,1,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500023307,Inocência,Grupo Bauru,Granular,T04,Evidência hidrogeológica datada,1978-08-14,48.04205425162734,2,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500027240,Angélica,Grupo Caiuá,Granular,T04,Evidência hidrogeológica datada,2010-01-25,16.591716462350355,2,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500045154,Campo Grande,Formação Serra Geral,Fraturada,T04,Evidência hidrogeológica datada,2009-09-09,16.96954762931477,2,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500053094,Campo Grande,Formação Serra Geral,Fraturada,T04,Evidência hidrogeológica datada,2011-11-22,14.76827039569601,2,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500022863,Maracaju,Formação Serra Geral,Fraturada,T04,Evidência hidrogeológica datada,2004-07-17,22.116812802453165,2,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500022883,Maracaju,Formação Serra Geral,Fraturada,T04,Evidência hidrogeológica datada,2003-10-17,22.866999322368017,2,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500065119,Dourados,Formação Serra Geral,Fraturada,T04,Evidência hidrogeológica datada,2019-09-06,6.978924960813706,2,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500027069,Maracaju,Formação Serra Geral,Fraturada,T04,Evidência hidrogeológica datada,2007-07-03,19.157135327898587,2,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500045644,Campo Grande,Formação Serra Geral,Fraturada,T04,Evidência hidrogeológica datada,2010-04-30,16.331615296686447,2,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500045617,Campo Grande,Formação Serra Geral,Fraturada,T04,Evidência hidrogeológica datada,2012-03-23,14.434245740843412,2,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500023250,Camapuã,Formação Botucatu,Granular,T04,Evidência hidrogeológica datada,1998-05-30,28.249724498107422,1,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500045663,Ivinhema,Grupo Caiuá,Granular,T04,Evidência hidrogeológica datada,2012-11-13,13.790837594201113,2,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500023138,Amambai,Formação Serra Geral,Fraturada,T04,Evidência hidrogeológica datada,1982-04-22,44.354093513213826,2,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500027167,Anaurilândia,Grupo Caiuá,Granular,T04,Evidência hidrogeológica datada,2010-01-25,16.591716462350355,2,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500023358,Iguatemi,Grupo Caiuá,Granular,T04,Evidência hidrogeológica datada,1991-12-17,34.700233406572345,2,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500026925,Três Lagoas,Formação Serra Geral,Fraturada,T04,Evidência hidrogeológica datada,2008-02-13,18.541106251326173,1,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500026970,São Gabriel do Oeste,Grupo Bauru,Granular,T04,Evidência hidrogeológica datada,2008-06-17,18.19886787545261,1,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500026938,Nova Andradina,Grupo Caiuá,Granular,T04,Evidência hidrogeológica datada,2008-06-25,18.176964619396703,1,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500026972,Chapadão do Sul,Formação Cachoeirinha,Granular,T04,Evidência hidrogeológica datada,2008-06-13,18.209819503480563,1,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500027094,Dourados,Formação Serra Geral,Fraturada,T04,Evidência hidrogeológica datada,2009-07-31,17.07906390959431,1,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500027313,Aral Moreira,Formação Serra Geral,Fraturada,T04,Evidência hidrogeológica datada,2009-10-28,16.835390185972333,1,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500023150,Amambai,Formação Serra Geral,Fraturada,T04,Evidência hidrogeológica datada,1981-07-08,45.14261073122651,1,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500023237,São Gabriel do Oeste,Formação Botucatu,Granular,T04,Evidência hidrogeológica datada,1992-10-28,33.83505479236398,1,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500023244,Camapuã,Formação Botucatu,Granular,T04,Evidência hidrogeológica datada,1989-09-07,36.97543412937979,1,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500023245,Camapuã,Formação Botucatu,Granular,T04,Evidência hidrogeológica datada,1986-12-05,39.732506485417225,1,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500023236,São Gabriel do Oeste,Grupo Bauru,Granular,T04,Evidência hidrogeológica datada,1998-05-10,28.30448263824719,1,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500023343,Nioaque,Formação Botucatu,Granular,T04,Evidência hidrogeológica datada,1995-10-01,30.91097010890025,1,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500023379,Glória de Dourados,Formação Serra Geral,Fraturada,T04,Evidência hidrogeológica datada,1987-07-22,39.105525780816855,1,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500045606,Caarapó,Grupo Caiuá,Granular,T04,Evidência hidrogeológica datada,2009-04-27,17.33916507525822,1,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500022488,Campo Grande,Formação Serra Geral,Fraturada,T04,Evidência hidrogeológica datada,1998-03-16,28.45506752363156,1,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500022506,Campo Grande,Formação Serra Geral,Fraturada,T04,Evidência hidrogeológica datada,1985-09-23,40.93170975447819,1,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500022996,Camapuã,Formação Botucatu,Granular,T04,Evidência hidrogeológica datada,1984-05-04,42.319828607021364,1,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500065092,Bandeirantes,Formação Serra Geral,Fraturada,T04,Evidência hidrogeológica datada,2019-09-05,6.9816628678206945,1,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500065093,Bandeirantes,Formação Serra Geral,Fraturada,T04,Evidência hidrogeológica datada,2019-09-05,6.9816628678206945,1,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500065126,São Gabriel do Oeste,Grupo Bauru,Granular,T04,Evidência hidrogeológica datada,2019-09-09,6.97071123979274,1,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500065130,Jardim,Formação Aquidauana,Granular,T04,Evidência hidrogeológica datada,2019-09-09,6.97071123979274,1,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500026837,Aparecida do Taboado,Grupo Caiuá,Granular,T04,Evidência hidrogeológica datada,2023-03-13,3.463452363840462,3,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500028111,Ribas do Rio Pardo,Grupo Caiuá,Granular,T04,Evidência hidrogeológica datada,2023-11-30,2.746120728009473,3,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500034022,Figueirão,Formação Botucatu,Granular,T04,Evidência hidrogeológica datada,2023-12-01,2.7433828210024847,3,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500022485,Campo Grande,Formação Serra Geral,Fraturada,T04,Evidência hidrogeológica datada,1984-01-02,42.65659116888095,1,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500022497,Campo Grande,Formação Serra Geral,Fraturada,T04,Evidência hidrogeológica datada,1997-06-20,29.19156450851147,1,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500022502,Campo Grande,Formação Serra Geral,Fraturada,T04,Evidência hidrogeológica datada,1984-06-09,42.221263954769775,1,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500022513,Campo Grande,Formação Serra Geral,Fraturada,T04,Evidência hidrogeológica datada,1976-06-14,50.20773869415525,1,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500022529,Campo Grande,Formação Serra Geral,Fraturada,T04,Evidência hidrogeológica datada,1997-08-29,28.99991101802227,1,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500022547,Ivinhema,Grupo Caiuá,Granular,T04,Evidência hidrogeológica datada,1980-04-07,46.393834233420264,1,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
3500022549,Ivinhema,Grupo Caiuá,Granular,T04,Evidência hidrogeológica datada,2004-09-02,21.988131173124703,1,UNKNOWN_SERIE_TEMPORAL_NAO_ADQUIRIDA
